date,year,pred,actual
2014-01-02,2014,-0.05065035531081593,-0.7663244524844015
2014-01-03,2014,-0.15938069558989265,-0.5444308456989733
2014-01-06,2014,-0.025333137422040426,0.1445880651905096
2014-01-07,2014,0.05283131039276325,0.5134922406400344
2014-01-08,2014,0.10983084861831224,-0.4830522638472834
2014-01-09,2014,0.07844917012660886,0.17229067915647267
2014-01-10,2014,0.13392751304452405,0.4320376113068347
2014-01-13,2014,-0.008828741791033238,-0.21082860544934245
2014-01-14,2014,-0.11103340166993374,0.6365127384436731
2014-01-15,2014,-0.019337937181704356,0.11112983940810839
2014-01-16,2014,-0.005172450623210878,-0.18706217175582518
2014-01-17,2014,-0.07451453124868222,0.2973476035365241
2014-01-20,2014,-0.020617555129745956,-0.2512306357550176
2014-01-21,2014,-0.05168409415019648,0.2953522715380297
2014-01-22,2014,0.0948307794000382,-0.3501327490058159
2014-01-23,2014,0.040632938200974876,0.03734686042047297
2014-01-24,2014,0.028884367467469262,-1.5786823224563817
2014-01-27,2014,-0.04156603391031601,-2.3407782742122074
2014-02-05,2014,0.02739923109517863,0.5630118289354114
2014-02-06,2014,0.04260997502578047,0.9185405865231866
2014-02-07,2014,0.09248679183021277,0.054844497964201544
2014-02-10,2014,0.01583126143297667,0.4600837707564809
2014-02-11,2014,-0.10131526112835973,0.9526057580991232
2014-02-12,2014,-0.13104134382200283,-0.5072336905627806
2014-02-13,2014,-0.10205122339268732,0.5430045939275097
2014-02-14,2014,-0.01484240052029526,0.0689478580355285
2014-02-17,2014,-0.014119030758685893,0.43053917166986366
2014-02-18,2014,0.0047749535293791475,0.24286397163237883
2014-02-19,2014,-0.04903909778021616,-0.6108189217454485
2014-02-20,2014,-0.22541758537066575,0.9060814440995602
2014-02-21,2014,-0.09425766754477938,-0.4795474467150118
2014-02-24,2014,-0.08803548714870942,0.17533797241084947
2014-02-25,2014,0.08329213393629266,0.2943227428454209
2014-02-26,2014,0.024806391323137927,0.45018753938559364
2014-02-27,2014,-0.14249190731242437,-0.43520634104898814
2014-03-03,2014,-0.10380076829559495,-0.5515009335059884
2014-03-04,2014,-0.20852352111519806,0.9163555258377309
2014-03-05,2014,0.029212700755659876,0.9366460749710814
2014-03-06,2014,0.057763382801475346,0.001950930651273275
2014-03-07,2014,-0.01314482845596648,-0.5591028648283869
2014-03-10,2014,-0.011115326788132984,0.42803199911369827
2014-03-11,2014,-0.01831426099627301,-0.20224468619324254
2014-03-12,2014,0.0077814926546456165,0.726102020442787
2014-03-13,2014,0.09722863889601645,-0.6877165546955499
2014-03-14,2014,-0.051346030367295924,0.14353742044723727
2014-03-17,2014,0.04843542193539702,0.36597280491028616
2014-03-18,2014,0.039999640180329976,-0.4864898292933906
2014-03-19,2014,-0.024478652337043168,-1.0602500040278628
2014-03-20,2014,0.010078135681507326,-0.23449140605280583
2014-03-21,2014,0.053838918662954795,0.328896360920905
2014-03-24,2014,0.17433338914582894,0.97520388408181
2014-03-25,2014,0.024533362887065667,0.5520582785725203
2014-03-26,2014,0.09581338308223994,0.48413291565900796
2014-03-27,2014,-0.08596613237380754,-0.05615309178012007
2014-03-28,2014,-0.07575626697804397,0.8506331883701312
2014-03-31,2014,0.03583207537772708,0.26973945902941665
2014-04-01,2014,0.031462665595557014,0.3640195421017456
2014-04-02,2014,0.025159122700047987,-0.18988372288879507
2014-04-03,2014,-0.03524739276697719,-0.13613034311596994
2014-04-07,2014,-0.040193651307069214,0.1330488348932679
2014-04-08,2014,-0.0017126041479381571,0.47613422214720647
2014-04-09,2014,0.07728434198455678,0.1962920619848596
2014-04-10,2014,0.025812995631427037,-0.44758105072586485
2014-04-11,2014,-0.0528423381874291,-0.5683623239653879
2014-04-14,2014,-0.0318152672036876,0.6693822806189464
2014-04-15,2014,0.08828206453377471,0.07973793024558251
2014-04-16,2014,0.18959530281975867,0.22792929485355717
2014-04-17,2014,0.06564357159683143,0.25156079497683503
2014-04-18,2014,0.1602538643661582,-0.17252800931449874
2014-04-21,2014,0.07425193358642297,0.2627583595030236
2014-04-22,2014,0.12444316615728435,-0.19822367519395367
2014-04-23,2014,0.06685775836863747,-0.1280574125927192
2014-04-24,2014,0.05786636414995895,-1.9152753634529285
2014-04-25,2014,0.14256772364569117,0.4056247236189803
2014-04-28,2014,0.15307713622565453,0.7083093541104146
2014-04-29,2014,0.17247967587232677,-0.9092538302613473
2014-04-30,2014,0.0651167207028223,0.8631123001465069
2014-05-02,2014,-0.03875782988429409,0.035072603672814395
2014-05-05,2014,-0.04117353500840537,0.4730323107222434
2014-05-06,2014,-0.17475119140069037,-0.21509381882973688
2014-05-07,2014,-0.3242102217004811,0.4236935553151744
2014-05-08,2014,-0.12021357177790377,-0.4614316586234235
2014-05-09,2014,-0.17829654554837318,-0.9120677998895377
2014-05-12,2014,-0.17812281908300778,0.10591909506720842
2014-05-13,2014,-0.10660761197830626,0.6489043926359184
2014-05-14,2014,-0.1918162514773333,0.06185803974239068
2014-05-15,2014,-0.11922121410556244,0.08783140873698247
2014-05-16,2014,-0.25503111655780153,0.12881886043121238
2014-05-19,2014,-0.14292551468638504,-0.1360689445948693
2014-05-20,2014,-0.14493642710676793,-0.2854477884828621
2014-05-21,2014,-0.32170094023758045,1.2097147280313747
2014-05-22,2014,-0.03765070753347159,0.4302295635382869
2014-05-23,2014,-0.07332157418047755,0.3097171250258324
2014-05-26,2014,-0.0727618009699334,0.2121485770441245
2014-05-27,2014,-0.058811634598745735,0.7334939024592035
2014-05-28,2014,0.020052495668068365,-0.13933790922973088
2014-05-29,2014,-0.18479113393776658,-0.3632670984740405
2014-05-30,2014,-0.0995251543501013,0.5239144063790668
2014-06-03,2014,-0.010361832604134034,-0.03836263873574497
2014-06-04,2014,-0.17819075705912102,0.22763257733586784
2014-06-05,2014,-0.13853350678187357,-0.06848475831225942
