date,year,pred,actual
2014-01-02,2014,0.027409178902656556,-1.3065831914859105
2014-01-03,2014,-0.32449048058480395,-0.40062996253455996
2014-01-06,2014,-0.10352607177692888,0.6588227543261604
2014-01-07,2014,-0.06633167755196259,0.027959540899646917
2014-01-08,2014,0.015940414093028855,-0.31159383871687263
2014-01-09,2014,0.05132770312457878,0.6050726509980509
2014-01-10,2014,0.13660838365961378,0.22029814698656391
2014-01-13,2014,-0.11842045923768954,0.42434218206437446
2014-01-14,2014,-0.24137852565175302,0.7483499334358212
2014-01-15,2014,-0.14261400599884064,-0.07614021423879569
2014-01-16,2014,-0.08544658756620069,0.10972920689584775
2014-01-17,2014,-0.15288284360747556,0.04536993950674528
2014-01-20,2014,-0.21291999056756494,0.043379620393513285
2014-01-21,2014,-0.23723037135003605,-0.05581460249537429
2014-01-22,2014,0.03225612444296869,-0.3129166521744109
2014-01-23,2014,-0.0019295528858296357,-1.5419250503193704
2014-01-24,2014,-0.07430439664052352,-3.8825071438457037
2014-01-27,2014,-0.013613500968655667,-1.790945303849767
2014-02-05,2014,0.09380087786282837,1.4867239076142846
2014-02-06,2014,-0.04690504040549811,0.9738888534606582
2014-02-07,2014,0.08986850052157724,0.5151805993549807
2014-02-10,2014,-0.10326028462338463,1.4170723133479113
2014-02-11,2014,-0.30758324051770847,0.4405401301930345
2014-02-12,2014,-0.4045356335034073,0.03301660112302596
2014-02-13,2014,-0.18714966290126434,0.6123268419995886
2014-02-14,2014,-0.2094007401265164,0.4997838772422547
2014-02-17,2014,-0.12872187548881356,0.6744487678340017
2014-02-18,2014,-0.13507406613249487,-0.3694384092059133
2014-02-19,2014,-0.21015158951164867,0.28972800544713184
2014-02-20,2014,-0.43871701142657005,0.42218890695420175
2014-02-21,2014,-0.24441929019699468,-0.30505030307398373
2014-02-24,2014,-0.21619174894507692,0.47017677478591313
2014-02-25,2014,0.01903721606780494,0.7458352865448603
2014-02-26,2014,-0.15385437486208284,0.013021953618586046
2014-02-27,2014,-0.29767879506774486,-0.9843071075214205
2014-03-03,2014,-0.025366471389772317,0.359800883052519
2014-03-04,2014,-0.2659823321270959,1.861584608874356
2014-03-05,2014,0.045936280202611,0.9386152789377267
2014-03-06,2014,0.00012091968104293166,-0.5571628418862606
2014-03-07,2014,0.05392872614780644,-0.1334640048841096
2014-03-10,2014,-0.029698244624884507,0.22492164094705114
2014-03-11,2014,-0.035655972009889805,0.5223888314968672
2014-03-12,2014,-0.043678913790381045,0.03339194194869055
2014-03-13,2014,0.01108294081725413,-0.5451662648509048
2014-03-14,2014,-0.13019793262554313,0.510035533281239
2014-03-17,2014,-0.0021997128140999827,-0.12229744485696692
2014-03-18,2014,-0.09104554903170828,-1.5415818248865731
2014-03-19,2014,-0.06043864426104757,-1.2922552149385425
2014-03-20,2014,0.06554217397342897,0.09363372116690805
2014-03-21,2014,0.08671789949645463,1.3073076550890184
2014-03-24,2014,0.2531524935140187,1.53264585642936
2014-03-25,2014,0.01957114786164298,1.0388638900717062
2014-03-26,2014,0.13243808265140458,0.4277079682784013
2014-03-27,2014,-0.1369690978084061,0.794002439755026
2014-03-28,2014,0.055123321156657766,1.1226671407601918
2014-03-31,2014,0.1020516998274675,0.6347409054747954
2014-04-01,2014,-0.13667229233815428,0.1734446053543781
2014-04-02,2014,-0.0482923094533624,-0.3257555766412734
2014-04-03,2014,-0.05318423615588511,-0.003262628058164907
2014-04-07,2014,-0.13944033426426686,0.6098165480755702
2014-04-08,2014,-0.0369387523534064,0.6733608978145345
2014-04-09,2014,0.07803369694666798,-0.2521675548145308
2014-04-10,2014,0.016472888591278465,-1.0133994926297185
2014-04-11,2014,-0.08833956721790373,0.09721543996721316
2014-04-14,2014,0.12839255564829327,0.749653962440533
2014-04-15,2014,0.1393192381802504,0.3078489712012633
2014-04-16,2014,0.34288710259631644,0.48006347057649723
2014-04-17,2014,0.2283133221301253,0.0785987728305404
2014-04-18,2014,0.22317844227733136,0.08977701842156627
2014-04-21,2014,0.0880600825659883,0.0640138350319841
2014-04-22,2014,-0.010709177366380144,-0.32602724767706315
2014-04-23,2014,0.1278522544865603,-2.0408801239711782
2014-04-24,2014,0.10668461974092447,-1.5174194702334831
2014-04-25,2014,0.39878463305006645,1.1168071555893944
2014-04-28,2014,0.2810570366292434,-0.20738480608327725
2014-04-29,2014,0.3035568955519133,-0.053989411763388784
2014-04-30,2014,0.14784856651044848,0.8984876197756009
2014-05-02,2014,-0.20219967875950484,0.5082708191426422
2014-05-05,2014,-0.2526481204569781,0.25692102863106303
2014-05-06,2014,-0.4461902130005721,0.20768839783718018
2014-05-07,2014,-0.52288026569093,-0.03969315950801411
2014-05-08,2014,-0.4261197808350457,-1.3692908889361588
2014-05-09,2014,-0.31218117543115464,-0.8071147587823679
2014-05-12,2014,-0.15936277173022387,0.755510801363668
2014-05-13,2014,-0.07369090910836237,0.7111638319153846
2014-05-14,2014,-0.337572064101898,0.14974377926708637
2014-05-15,2014,-0.13405284228241604,0.2167634125880502
2014-05-16,2014,-0.3987061138273557,-0.007425366627478169
2014-05-19,2014,-0.3456380079177066,-0.42112832728457006
2014-05-20,2014,-0.16654018682279959,0.9208138356104012
2014-05-21,2014,-0.407713234502986,1.6451488419641613
2014-05-22,2014,-0.2287693052813748,0.7412791831993282
2014-05-23,2014,0.0452864646911169,0.5225227625435647
2014-05-26,2014,0.017651820562413094,0.9471985763801039
2014-05-27,2014,0.021180635165468725,0.5931339581614736
2014-05-28,2014,0.01633100188131866,-0.5020988389238368
2014-05-29,2014,-0.15795713289158486,0.15874409924250266
2014-05-30,2014,-0.05126554719160464,0.485350780252336
2014-06-03,2014,0.11449494011124835,0.1891826127368379
2014-06-04,2014,-0.10308950768780493,0.15899192540318463
2014-06-05,2014,-0.1031035177935065,0.24090006038912648
2014-06-06,2014,0.13055734070648936,0.9623995288172704
2014-06-09,2014,0.09735281537150477,0.7318771459192241
2014-06-10,2014,0.06700713632309982,-0.19214149941936265
2014-06-11,2014,-0.08209941898791948,-0.3619796745324866
2014-06-12,2014,-0.08173045107448965,-0.018686207514673203
2014-06-13,2014,-0.17013911086244596,0.4807321133618814
2014-06-16,2014,-0.12587467748650025,0.8366900541457944
2014-06-17,2014,-0.07958324008059395,0.8247299958876964
2014-06-18,2014,0.013287185958436105,-0.06616429218754272
2014-06-19,2014,-0.09131452445041047,-0.949466609279348
2014-06-20,2014,0.058191588510552485,-0.29750511926623924
2014-06-23,2014,0.14260378896198772,0.14964755346296155
2014-06-24,2014,0.2505098548691659,0.8083320715537079
2014-06-25,2014,0.04133721632760928,0.6997282020653195
2014-06-26,2014,0.13037114083128615,0.7738489894795864
2014-06-27,2014,-0.03992283216145568,1.4515146403232926
2014-06-30,2014,-0.03401378663265638,0.9782744086864081
2014-07-01,2014,-0.18064521840547096,0.892932793330159
2014-07-02,2014,-0.24790462252209683,0.26452404649044414
2014-07-03,2014,-0.22037977700627157,-0.06329891258135545
2014-07-04,2014,-0.28650718305276834,0.22008296486348833
2014-07-07,2014,-0.10506690515458494,-0.3174303060860195
2014-07-08,2014,-0.05161795386946566,0.3582003109858789
2014-07-09,2014,-0.17149889841461144,0.06174933983000841
2014-07-10,2014,-0.07096703952242872,-0.4685774982436386
2014-07-11,2014,-0.024511912670235385,0.7722328935618084
